Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label.1
10.152.152.11-93.184.220.29-33040-80-6,10.152.152.11,33040,93.184.220.29,80,6,23/02/2016 02:52:24 PM,5527665,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723632854,1842555.0,3191288.89097916,5527538,9,5527665,2763832.5,3908469.80050512,5527538,127,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5427246405,0.1809082135,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728126774850659.0,1029726752303680.0,1456253544173788.0,5527529.0,Non-Tor,Browsing
10.152.152.11-108.167.131.94-58681-443-6,10.152.152.11,58681,108.167.131.94,443,6,23/02/2016 02:12:59 PM,1175155,22,37,1014,38191,517,0,46.0909090909,141.7693999796,1460,0,1032.1891891892,582.4176068499,33361.5565606239,50.2061430194,20261.2931034483,81159.8726134528,434486,3,1175125,55958.3333333333,130421.389156201,434599,17,1175036,32639.8888888889,103079.374318124,434486,3,0,0,0,0,452,752,18.7209346852,31.4852083342,0,1460,653.4166666667,669.9799210669,448873.094632768,1,2,0,15,58,0,0,0,1,664.4915254237,46.0909090909,1032.1891891892,0,0,0,0,35,33377,0,17,0,647,14600,1047,3,20,0,0,0,0,1456251180443500.0,298246.324811209,1456251180777018.0,1456251179601914.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-46595-53-17,10.152.152.11,46595,10.152.152.10,53,17,24/02/2016 02:00:19 PM,294657,1,1,29,45,29,29,29.0,0.0,45,45,45.0,0.0,251.1394604574,6.7875529853,294657.0,0.0,294657,294657,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3.3937764927,3.3937764927,29,45,34.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,51.5,29.0,45.0,0,0,0,0,0,0,0,14,0,22,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-68.232.35.121-42346-80-6,10.152.152.11,42346,68.232.35.121,80,6,24/02/2016 01:29:24 PM,155,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12903.2258064516,155.0,0.0,155,155,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6451.6129032258,6451.6129032258,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1460,980,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-140.98.193.112-39252-443-6,10.152.152.11,39252,140.98.193.112,443,6,23/02/2016 02:24:30 PM,31177951,17,17,1502,8404,1205,0,88.3529411765,293.0686654132,1460,0,494.3529411765,590.1575998384,317.7245355219,1.0905142548,944786.393939394,2860849.23132838,10011821,5,21677502,1354843.875,3384225.93534586,10012022,18,31177714,1948607.125,3921022.22691133,10012088,19,0,0,0,0,352,352,0.5452571274,0.5452571274,0,1460,283.0285714286,497.9478761828,247952.087394958,1,2,0,9,33,0,0,0,1,291.3529411765,88.3529411765,494.3529411765,0,0,0,0,13,5955,0,44,0,247,14600,1162,3,20,0,0,0,0,1410744002511639.0,257431391994007.0,1456251892515003.0,9499915.0,Non-Tor,Browsing
10.152.152.11-195.93.42.12-40561-80-6,10.152.152.11,40561,195.93.42.12,80,6,23/02/2016 02:10:16 PM,17390840,5,5,520,224,520,0,104.0,232.55106966,224,0,44.8,100.175845392,42.7811422565,0.5750153529,1932315.55555556,3789221.73394792,10002346,26,10442168,2610542.0,4930539.81334451,10002346,249,17390617,4347654.25,4928430.11283887,10002667,67014,0,0,0,0,112,112,0.2875076765,0.2875076765,0,520,67.6363636364,164.3942047198,27025.4545454545,1,2,0,2,9,0,0,0,1,74.4,104.0,44.8,0,0,0,0,0,0,0,52,0,22,14600,980,1,20,0,0,0,0,1274219641785920.0,514862482579927.0,1456251026996811.0,6948094.0,Non-Tor,Browsing
10.152.152.11-108.167.131.94-58702-443-6,10.152.152.11,58702,108.167.131.94,443,6,23/02/2016 02:13:06 PM,221,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9049.7737556561,221.0,0.0,221,221,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4524.8868778281,4524.8868778281,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2640,1047,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-173.194.45.43-37266-443-6,10.152.152.11,37266,173.194.45.43,443,6,24/02/2016 01:28:48 PM,376334,4,2,196,0,196,0,49.0,98.0,0,0,0.0,0.0,520.8139578141,15.9432844229,75266.8,166939.197966505,373893,23,376334,125444.666666667,215337.770742462,374093,193,2271,2271.0,0.0,2271,2271,0,0,0,0,92,52,10.6288562819,5.314428141,0,196,28.0,74.0810367098,5488.0,1,2,0,1,5,0,0,0,0,32.6666666667,49.0,0.0,0,0,0,0,0,0,0,32,0,0,14600,980,1,20,0,0,0,0,1456334928216962.0,1175.1276526404,1456334928218302.0,1456334928216107.0,Non-Tor,Browsing
10.152.152.11-31.13.75.12-44737-443-6,10.152.152.11,44737,31.13.75.12,443,6,24/02/2016 11:51:58 AM,62897028,7,5,158,82,45,0,22.5714285714,21.5318147777,41,0,16.4,22.4566248577,3.8157605793,0.190788029,5717911.63636363,17593857.1318287,58671184,26,62897028,10482838.0,23646305.0616057,58671184,45,62896178,15724044.5,28671256.5278779,58671403,340024,1,0,0,0,140,100,0.1112930169,0.0794950121,0,45,21.6153846154,21.0496969952,443.0897435897,1,0,0,6,12,0,0,0,0,23.4166666667,22.5714285714,16.4,0,0,0,0,0,0,0,13,0,6,5066,1181,3,20,0,0,0,0,1456329158786326.0,30135691.3644839,1456329181326640.0,1456329118430149.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-46167-53-17,10.152.152.11,46167,10.152.152.10,53,17,23/02/2016 02:31:10 PM,189940,2,2,76,92,38,38,38.0,0.0,54,38,46.0,11.313708499,884.4898388965,21.0592818785,63313.3333333333,109623.805235603,189896,15,15,15.0,0.0,15,15,29,29.0,0.0,29,29,0,0,0,0,16,16,10.5296409392,10.5296409392,38,54,41.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,51.5,38.0,46.0,0,0,0,0,4,884,0,19,0,23,0,0,1,8,0,0,0,0,1456252270989449.0,134245.636621828,1456252271084375.0,1456252270894523.0,Non-Tor,Browsing
72.21.81.253-10.152.152.11-80-53077-6,72.21.81.253,80,10.152.152.11,53077,6,24/02/2016 01:53:13 PM,1460,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1369.8630136986,1460.0,0.0,1460,1460,1460,1460.0,0.0,1460,1460,0,0.0,0.0,0,0,0,0,0,0,40,0,1369.8630136986,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,913,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-195.216.249.67-32937-443-6,10.152.152.11,32937,195.216.249.67,443,6,24/02/2016 02:04:25 PM,5268351,7,4,343,165,215,0,49.0,79.4271154372,165,0,41.25,82.5,96.4248585563,2.0879398506,526835.1,1453767.84641874,4624276,30,5268351,878058.5,1853241.39158964,4624451,98,643489,214496.333333333,370517.422916026,642333,552,0,0,0,0,152,92,1.3286889959,0.7592508548,0,215,42.3333333333,74.0875812601,5488.9696969697,1,2,0,4,10,0,0,0,0,46.1818181818,49.0,41.25,0,0,0,0,0,0,0,31,0,15,14600,980,3,20,0,0,0,0,1456337066363580.0,1793350.16396742,1456337070731506.0,1456337065463458.0,Non-Tor,Browsing
10.152.152.11-74.125.232.122-59356-443-6,10.152.152.11,59356,74.125.232.122,443,6,23/02/2016 02:09:17 PM,112011215,35,39,12335,6281,1460,0,352.4285714286,564.2410981192,1460,0,161.0512820513,362.5275269924,166.1976436913,0.6606481324,1534400.20547945,8023085.81055329,58573370,6,112011071,3294443.26470588,11596394.2347323,58573583,19,112011052,2947659.26315789,11000488.8152536,58573576,8,0,0,0,0,712,792,0.3124687113,0.3481794211,0,1460,248.2133333333,473.0113218842,223739.710630631,0,2,0,33,73,0,0,0,1,251.5675675676,352.4285714286,161.0512820513,0,0,0,0,12,3871,0,166,0,84,14600,2640,23,20,0,0,0,0,1456251004978350.0,49762110.2913611,1456251069718156.0,1456250957707125.0,Non-Tor,Browsing
216.58.209.130-10.152.152.11-443-33734-6,216.58.209.130,443,10.152.152.11,33734,6,23/02/2016 02:08:06 PM,15,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,7.5,4.9497474683,11,4,15,7.5,4.9497474683,11,4,0,0.0,0.0,0,0,0,0,0,0,60,0,200000.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1323,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
46.4.104.106-10.152.152.11-80-58646-6,46.4.104.106,80,10.152.152.11,58646,6,23/02/2016 02:00:41 PM,13,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.153846154,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,991,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
149.126.77.155-10.152.152.11-80-49439-6,149.126.77.155,80,10.152.152.11,49439,6,23/02/2016 02:22:48 PM,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,83333.3333333333,83333.3333333333,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2640,2640,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
216.58.209.97-10.152.152.11-443-46495-6,216.58.209.97,443,10.152.152.11,46495,6,24/02/2016 02:12:35 PM,197,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10152.2842639594,197.0,0.0,197,197,197,197.0,0.0,197,197,0,0.0,0.0,0,0,0,0,0,0,40,0,10152.2842639594,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1479,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-2.22.22.75-51976-80-6,10.152.152.11,51976,2.22.22.75,80,6,24/02/2016 01:45:26 PM,118267319,27,26,2295,9640,459,0,85.0,181.6939523146,1460,0,370.7692307692,569.9538442851,100.9154523914,0.4481373252,2274371.51923077,4052212.40572779,10019697,4,118267125,4548735.57692308,4768635.27132774,10019973,14,118266973,4730678.92,4774017.4866978,10019885,18,0,0,0,0,552,532,0.2282963732,0.219840952,0,1460,221.0185185185,436.7752537543,190772.622292103,0,2,0,11,52,0,0,0,0,225.1886792453,85.0,370.7692307692,0,0,0,0,6,4658,0,43,0,181,14600,1248,5,20,0,0,0,0,1456335962988688.0,39336799.1617237,1456336045250847.0,1456335926983956.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51759-53-17,10.152.152.11,51759,10.152.152.10,53,17,24/02/2016 11:35:50 AM,891532,2,2,70,86,35,35,35.0,0.0,51,35,43.0,11.313708499,174.9796978684,4.4866589197,297177.333333333,380008.776972761,725375,62,62,62.0,0.0,62,62,166095,166095.0,0.0,166095,166095,0,0,0,0,16,16,2.2433294599,2.2433294599,35,51,38.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,47.75,35.0,43.0,0,0,0,0,4,174,0,17,0,21,0,0,1,8,0,0,0,0,1456328150771389.0,395426.839961579,1456328151050998.0,1456328150491780.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-37150-53-17,10.152.152.11,37150,10.152.152.10,53,17,23/02/2016 02:00:15 PM,209462,2,2,82,98,41,41,41.0,0.0,57,41,49.0,11.313708499,859.3444156935,19.096542571,69820.6666666667,120878.382717231,209399,24,39,39.0,0.0,39,39,24,24.0,0.0,24,24,0,0,0,0,16,16,9.5482712855,9.5482712855,41,57,44.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,55.25,41.0,49.0,0,0,0,0,4,859,0,20,0,24,0,0,1,8,0,0,0,0,1456250415115709.0,148022.905146467,1456250415220377.0,1456250415011041.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-45443-53-17,10.152.152.11,45443,10.152.152.10,53,17,23/02/2016 02:47:46 PM,305955,2,2,60,76,30,30,30.0,0.0,46,30,38.0,11.313708499,444.5098135347,13.0738180451,101985.0,176552.268960215,305850,50,50,50.0,0.0,50,50,55,55.0,0.0,55,55,0,0,0,0,16,16,6.5369090226,6.5369090226,30,46,33.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,41.5,30.0,38.0,0,0,0,0,4,444,0,15,0,19,0,0,1,8,0,0,0,0,1456253266716300.0,216194.362813881,1456253266869169.0,1456253266563424.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-54711-53-17,10.152.152.11,54711,10.152.152.10,53,17,23/02/2016 02:11:07 PM,466203,2,2,76,92,38,38,38.0,0.0,54,38,46.0,11.313708499,360.358041454,8.579953368,155401.0,269096.609766827,466127,29,47,47.0,0.0,47,47,29,29.0,0.0,29,29,0,0,0,0,16,16,4.289976684,4.289976684,38,54,41.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,51.5,38.0,46.0,0,0,0,0,4,360,0,19,0,23,0,0,1,8,0,0,0,0,1456251067663700.0,329547.822478772,1456251067896730.0,1456251067430679.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51663-53-17,10.152.152.11,51663,10.152.152.10,53,17,24/02/2016 01:46:20 PM,389792,1,1,33,49,33,33,33.0,0.0,49,49,49.0,0.0,210.3686068467,5.1309416304,389792.0,0.0,389792,389792,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2.5654708152,2.5654708152,33,49,38.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,57.5,33.0,49.0,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-54.194.43.73-36721-80-6,10.152.152.11,36721,54.194.43.73,80,6,24/02/2016 12:00:09 PM,142,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14084.5070422535,142.0,0.0,142,142,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7042.2535211268,7042.2535211268,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,980,1095,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
198.47.127.11-10.152.152.11-80-56222-6,198.47.127.11,80,10.152.152.11,56222,6,24/02/2016 01:54:07 PM,19,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.5789473684,52631.5789473684,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-35912-53-17,10.152.152.11,35912,10.152.152.10,53,17,24/02/2016 02:04:14 PM,288272,2,2,62,78,31,31,31.0,0.0,47,31,39.0,11.313708499,485.6524393628,13.8757839818,96090.6666666667,166229.534807547,288036,117,119,119.0,0.0,119,119,117,117.0,0.0,117,117,0,0,0,0,16,16,6.9378919909,6.9378919909,31,47,34.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,42.75,31.0,39.0,0,0,0,0,4,485,0,15,0,19,0,0,1,8,0,0,0,0,1456337054611439.0,203505.331625488,1456337054755339.0,1456337054467539.0,Non-Tor,Browsing
10.152.152.11-108.167.131.94-58694-443-6,10.152.152.11,58694,108.167.131.94,443,6,23/02/2016 02:13:02 PM,2118928,23,42,1020,43625,517,0,44.347826087,139.6357627725,1460,0,1038.6904761905,529.6006543404,21069.6163342973,30.6758889401,33108.25,146712.694600652,968683,4,2118890,96313.1818181818,241616.660169947,968814,22,2117962,51657.6097560976,181442.036337349,968683,4,0,0,0,0,472,852,10.8545453173,19.8213436228,0,1460,676.4393939394,645.5406828338,416722.773193473,1,2,0,19,64,0,0,0,1,686.8461538462,44.347826087,1038.6904761905,0,0,0,0,41,21082,0,15,0,671,14600,1047,3,20,0,0,0,0,1456251183893642.0,559410.970085189,1456251184321621.0,1456251182202931.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-40121-53-17,10.152.152.11,40121,10.152.152.10,53,17,24/02/2016 01:35:22 PM,608805,2,2,74,118,37,37,37.0,0.0,65,53,59.0,8.4852813742,315.3719171163,6.5702482733,202935.0,351436.572963031,608739,31,35,35.0,0.0,35,35,31,31.0,0.0,31,31,0,0,0,0,16,16,3.2851241366,3.2851241366,37,65,45.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,57.25,37.0,59.0,0,0,0,0,4,315,0,18,0,29,0,0,1,8,0,0,0,0,1456335322842920.0,430396.805825159,1456335323147261.0,1456335322538588.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-58856-53-17,10.152.152.11,58856,10.152.152.10,53,17,24/02/2016 11:59:24 AM,291316,2,2,66,110,33,33,33.0,0.0,61,49,55.0,8.4852813742,604.1549382801,13.7307940518,97105.3333333333,168125.554661786,291240,15,61,61.0,0.0,61,61,15,15.0,0.0,15,15,0,0,0,0,16,16,6.8653970259,6.8653970259,33,61,41.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,52.25,33.0,55.0,0,0,0,0,4,604,0,16,0,27,0,0,1,8,0,0,0,0,1456329564158529.0,205884.0388374,1456329564304111.0,1456329564012947.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-44315-53-17,10.152.152.11,44315,10.152.152.10,53,17,24/02/2016 02:09:31 PM,244249,2,2,86,130,43,43,43.0,0.0,71,59,65.0,8.4852813742,884.3434364112,16.3767303039,81416.3333333334,137551.772806945,240231,30,30,30.0,0.0,30,30,3988,3988.0,0.0,3988,3988,0,0,0,0,16,16,8.188365152,8.188365152,43,71,51.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,64.75,43.0,65.0,0,0,0,0,4,884,0,21,0,32,0,0,1,8,0,0,0,0,1456337371546700.0,167027.814104418,1456337371664810.0,1456337371428597.0,Non-Tor,Browsing
10.152.152.11-173.245.2.61-50473-80-6,10.152.152.11,50473,173.245.2.61,80,6,24/02/2016 01:46:15 PM,215,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9302.3255813954,215.0,0.0,215,215,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4651.1627906977,4651.1627906977,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,994,980,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
162.212.130.108-10.152.152.11-80-46242-6,162.212.130.108,80,10.152.152.11,46242,6,23/02/2016 02:28:39 PM,35,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,57142.8571428571,35.0,0.0,35,35,35,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0,0,0,40,0,57142.8571428571,0.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,913,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-104.18.45.219-45524-80-6,10.152.152.11,45524,104.18.45.219,80,6,23/02/2016 02:09:26 PM,5207998,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7680494501,1735999.33333333,3006716.93830669,5207857,8,5207998,2603999.0,3682411.29809368,5207857,141,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5760370876,0.1920123625,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728125485922702.0,1029724929936370.0,1456250966637560.0,5207849.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-55420-53-17,10.152.152.11,55420,10.152.152.10,53,17,24/02/2016 02:25:19 PM,363930,2,2,76,92,38,38,38.0,0.0,54,38,46.0,11.313708499,461.6272360069,10.9911246668,121310.0,136042.897966046,268413,28,28,28.0,0.0,28,28,95489,95489.0,0.0,95489,95489,0,0,0,0,16,16,5.4955623334,5.4955623334,38,54,41.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,51.5,38.0,46.0,0,0,0,0,4,461,0,19,0,23,0,0,1,8,0,0,0,0,1456338319639370.0,122255.934040029,1456338319725818.0,1456338319552922.0,Non-Tor,Browsing
10.152.152.11-64.20.243.239-59158-80-6,10.152.152.11,59158,64.20.243.239,80,6,23/02/2016 02:09:38 PM,954630,5,3,367,498,367,0,73.4,164.1273895485,498,0,166.0,287.5204340564,906.1102207138,8.3802101338,136375.714285714,360050.902769647,952894,15,954630,238657.5,476241.145951992,953019,142,953437,476718.5,673413.85016979,952894,543,0,0,0,0,112,72,5.2376313336,3.1425788002,0,498,96.1111111111,193.5061009661,37444.6111111111,1,2,0,2,7,0,0,0,0,108.125,73.4,166.0,0,0,0,0,0,0,0,45,0,62,14600,980,1,20,0,0,0,0,1456250978561450.0,426234.966813241,1456250979323924.0,1456250978370470.0,Non-Tor,Browsing
10.152.152.11-23.195.75.157-51240-80-6,10.152.152.11,51240,23.195.75.157,80,6,24/02/2016 01:36:45 PM,118871641,24,22,625,8999,625,0,26.0416666667,127.57759077,1460,0,409.0454545455,626.0946586939,80.9612782245,0.3869720281,2641592.02222222,4338056.66292674,10015880,4,118871641,5168332.2173913,4897634.54104916,10016053,12,113808883,5419470.61904762,4998326.54196977,10016120,13,0,0,0,0,492,452,0.2018984494,0.1850735787,0,1460,204.7659574468,473.948319177,224627.009250694,1,2,0,5,45,0,0,0,0,209.2173913043,26.0416666667,409.0454545455,0,0,0,0,9,605544,0,13,0,195,14600,991,1,20,0,0,0,0,1423236904522190.0,219550827130084.0,1456335519394866.0,5062448.0,Non-Tor,Browsing
10.152.152.11-31.13.92.14-58842-80-6,10.152.152.11,58842,31.13.92.14,80,6,23/02/2016 02:05:00 PM,5585779,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7161042354,1861926.33333333,3224807.24957048,5585613,26,5585779,2792889.5,3949507.44965806,5585613,166,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5370781766,0.1790260589,0,0,0.0,0.0,0.0,1,2,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14600,14600,0,20,0,0,0,0,728125352926437.0,1029724741317050.0,1456250700267287.0,5585587.0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-60398-53-17,10.152.152.11,60398,10.152.152.10,53,17,24/02/2016 02:09:35 PM,278558,2,2,74,90,37,37,37.0,0.0,53,37,45.0,11.313708499,588.7463293102,14.3596665685,92852.6666666667,160570.933896311,278264,93,93,93.0,0.0,93,93,201,201.0,0.0,201,201,0,0,0,0,16,16,7.1798332843,7.1798332843,37,53,40.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,50.25,37.0,45.0,0,0,0,0,4,588,0,18,0,22,0,0,1,8,0,0,0,0,1456337375695393.0,196554.471966425,1456337375834378.0,1456337375556408.0,Non-Tor,Browsing
10.152.152.11-5.9.205.246-49874-80-6,10.152.152.11,49874,5.9.205.246,80,6,24/02/2016 01:29:49 PM,178,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11235.9550561798,178.0,0.0,178,178,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5617.9775280899,5617.9775280899,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2640,1114,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
37.157.2.15-10.152.152.11-80-43511-6,37.157.2.15,80,10.152.152.11,43511,6,23/02/2016 02:10:11 PM,8,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,0,0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,986,980,0,20,0,0,0,0,0.0,0.0,0.0,0.0,Non-Tor,Browsing
10.152.152.11-54.251.136.58-44414-80-6,10.152.152.11,44414,54.251.136.58,80,6,23/02/2016 02:00:45 PM,17543556,34,35,1242,34367,629,0,36.5294117647,148.3281038154,1460,0,981.9142857143,564.0931489322,2029.7481308807,3.9330680735,257993.470588235,1346433.25106229,10001887,4,12732159,385823.0,1749373.11715603,10001887,14,17543295,515979.264705882,1882480.21620816,10002179,13,0,0,0,0,692,712,1.9380335435,1.9950345301,0,1460,508.7,628.102695148,394512.995652174,1,2,0,15,68,0,0,0,1,516.0724637681,36.5294117647,981.9142857143,0,0,0,0,31,24776,0,18,0,498,14600,1068,2,20,0,0,0,0,1456250448276860.0,1451992.78402823,1456250458529485.0,1456250445797459.0,Non-Tor,Browsing
