Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
54.165.205.112-10.152.152.11-80-35781-6,54.165.205.112,80,10.152.152.11,35781,6,24/02/2016 01:37:58 PM,15,1,1,0,0,0,0,0,0,0,0,0,0,0,133333.333333333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-59403-53-17,10.152.152.11,59403,10.152.152.10,53,17,24/02/2016 01:37:02 PM,550955,2,2,80,96,40,40,40,0,56,40,48,11.313708499,319.4453267508,7.2601210625,183651.666666667,318053.31438665,550908,20,20,20,0,20,20,27,27,0,27,27,0,0,0,0,16,16,3.6300605313,3.6300605313,40,56,43.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,54,40,48,0,0,0,0,4,319,0,20,0,24,0,0,1,8,0,0,0,0,1456335423075220,389517.548591203,1456335423350660,1456335422799794,Non-Tor,Browsing
10.152.152.11-10.152.152.10-58850-53-17,10.152.152.11,58850,10.152.152.10,53,17,24/02/2016 01:46:02 PM,256383,1,1,32,48,32,32,32,0,48,48,48,0,312.0331691259,7.8008292281,256383,0,256383,256383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.9004146141,3.9004146141,32,48,37.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,56,32,48,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-43268-53-17,10.152.152.11,43268,10.152.152.10,53,17,24/02/2016 01:46:30 PM,272671,1,1,42,58,42,42,42,0,58,58,58,0,366.7423378357,7.3348467567,272671,0,272671,272671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.6674233784,3.6674233784,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-36215-53-17,10.152.152.11,36215,10.152.152.10,53,17,24/02/2016 01:46:59 PM,338707,2,2,84,128,42,42,42,0,70,58,64,8.4852813742,625.909709572,11.8096171617,112902.333333333,195506.678285764,338654,25,25,25,0,25,25,28,28,0,28,28,0,0,0,0,16,16,5.9048085809,5.9048085809,42,70,50.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,63.5,42,64,0,0,0,0,4,625,0,21,0,32,0,0,1,8,0,0,0,0,1456336019837750,239427.063216546,1456336020007047,1456336019668446,Non-Tor,Browsing
10.152.152.11-10.152.152.10-37142-53-17,10.152.152.11,37142,10.152.152.10,53,17,24/02/2016 01:28:44 PM,398210,2,2,74,118,37,37,37,0,65,53,59,8.4852813742,482.1576555084,10.0449511564,132736.666666667,229847.761334178,398142,21,47,47,0,47,47,21,21,0,21,21,0,0,0,0,16,16,5.0224755782,5.0224755782,37,65,45.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,57.25,37,59,0,0,0,0,4,482,0,18,0,29,0,0,1,8,0,0,0,0,1456334925027648,281480.824814054,1456334925226685,1456334924828611,Non-Tor,Browsing
10.152.152.11-10.152.152.10-42747-53-17,10.152.152.11,42747,10.152.152.10,53,17,24/02/2016 01:36:37 PM,1192076,2,2,68,84,34,34,34,0,50,34,42,11.313708499,127.5086487774,3.3554907573,397358.666666667,688146.673438398,1191962,23,23,23,0,23,23,91,91,0,91,91,0,0,0,0,16,16,1.6777453787,1.6777453787,34,50,37.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,46.5,34,42,0,0,0,0,0,0,0,17,0,21,0,0,1,8,0,0,0,0,1456335398231520,842763.802943624,1456335398827444,1456335397635600,Non-Tor,Browsing
10.152.152.11-10.152.152.10-57649-53-17,10.152.152.11,57649,10.152.152.10,53,17,24/02/2016 01:36:51 PM,1005011,2,2,90,106,45,45,45,0,61,45,53,11.313708499,195.0227410446,3.9800559397,335003.666666667,574108.846209787,997915,28,28,28,0,28,28,7068,7068,0,7068,7068,0,0,0,0,16,16,1.9900279698,1.9900279698,45,61,48.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,60.25,45,53,0,0,0,0,4,195,0,22,0,26,0,0,1,8,0,0,0,0,1456335412034420,700614.833828474,1456335412529832,1456335411539013,Non-Tor,Browsing
154.35.132.73-10.152.152.11-443-52424-6,154.35.132.73,443,10.152.152.11,52424,6,24/02/2016 01:17:58 PM,9,2,0,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,40,0,222222.222222222,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-54.72.224.178-34612-80-6,10.152.152.11,34612,54.72.224.178,80,6,24/02/2016 01:37:56 PM,157,1,1,0,0,0,0,0,0,0,0,0,0,0,12738.8535031847,157,0,157,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6369.4267515924,6369.4267515924,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-36874-53-17,10.152.152.11,36874,10.152.152.10,53,17,24/02/2016 02:10:56 PM,1326205,4,4,380,380,95,95,95,0,95,95,95,0,573.0637420308,6.0322499161,189457.857142857,272828.072428669,600009,23,733429,244476.333333333,423404.727387795,733382,23,726172,242057.333333333,285014.820739788,565486,27628,0,0,0,0,32,32,3.0161249581,3.0161249581,95,95,95,0,0,0,0,0,0,0,0,0,0,1,106.875,95,95,0,0,0,0,8,573,0,47,0,47,0,0,3,8,0,0,0,0,1456337456809361,375101.972402738,1456337457420221,1456337456254749,Non-Tor,Browsing
10.152.152.11-93.184.220.29-50367-80-6,10.152.152.11,50367,93.184.220.29,80,6,24/02/2016 02:00:37 PM,164,1,1,0,0,0,0,0,0,0,0,0,0,0,12195.1219512195,164,0,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6097.5609756098,6097.5609756098,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,1047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.55.155.27-10.152.152.11-80-42035-6,23.55.155.27,80,10.152.152.11,42035,6,24/02/2016 01:32:12 PM,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500,62500,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1278,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-188.121.36.239-55791-80-6,10.152.152.11,55791,188.121.36.239,80,6,24/02/2016 01:45:36 PM,222,1,1,0,0,0,0,0,0,0,0,0,0,0,9009.009009009,222,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4504.5045045045,4504.5045045045,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-74.125.140.132-60898-443-6,10.152.152.11,60898,74.125.140.132,443,6,24/02/2016 01:37:13 PM,174,1,1,45,0,45,45,45,0,0,0,0,0,258620.689655172,11494.2528735632,174,0,174,174,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,5747.1264367816,5747.1264367816,0,45,30,25.9807621135,675,0,0,1,1,1,0,0,0,1,45,45,0,0,0,0,0,0,0,0,22,0,0,17091,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-173.241.240.143-42652-80-6,10.152.152.11,42652,173.241.240.143,80,6,24/02/2016 01:46:07 PM,152,1,1,0,0,0,0,0,0,0,0,0,0,0,13157.8947368421,152,0,152,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6578.9473684211,6578.9473684211,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.55.155.27-10.152.152.11-80-42231-6,23.55.155.27,80,10.152.152.11,42231,6,24/02/2016 01:36:49 PM,15,1,1,0,0,0,0,0,0,0,0,0,0,0,133333.333333333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-37.252.170.90-57736-80-6,10.152.152.11,57736,37.252.170.90,80,6,24/02/2016 01:37:08 PM,156,1,1,0,0,0,0,0,0,0,0,0,0,0,12820.5128205128,156,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6410.2564102564,6410.2564102564,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1643,1460,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-104.27.168.65-46409-80-6,10.152.152.11,46409,104.27.168.65,80,6,24/02/2016 01:47:02 PM,201,1,1,0,0,0,0,0,0,0,0,0,0,0,9950.2487562189,201,0,201,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4975.1243781095,4975.1243781095,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-37368-53-17,10.152.152.11,37368,10.152.152.10,53,17,24/02/2016 01:38:37 PM,356555,2,2,94,138,47,47,47,0,75,63,69,8.4852813742,650.6710044734,11.2184655944,118851.666666667,205817.288149789,356509,17,17,17,0,17,17,29,29,0,29,29,0,0,0,0,16,16,5.6092327972,5.6092327972,47,75,55.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,69.75,47,69,0,0,0,0,4,650,0,23,0,34,0,0,1,8,0,0,0,0,1456335517835150,252057.4045421,1456335518013377,1456335517656914,Non-Tor,Browsing
10.152.152.11-10.152.152.10-58855-53-17,10.152.152.11,58855,10.152.152.10,53,17,24/02/2016 01:37:04 PM,428570,2,2,86,102,43,43,43,0,59,43,51,11.313708499,438.6681288938,9.3333644445,142856.666666667,247389.971545601,428518,26,26,26,0,26,26,26,26,0,26,26,0,0,0,0,16,16,4.6666822223,4.6666822223,43,59,46.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,57.75,43,51,0,0,0,0,4,438,0,21,0,25,0,0,1,8,0,0,0,0,1456335424947071,302971.214107875,1456335425161304,1456335424732838,Non-Tor,Browsing
216.58.211.110-10.152.152.11-443-38355-6,216.58.211.110,443,10.152.152.11,38355,6,24/02/2016 01:31:40 PM,13,1,1,0,0,0,0,0,0,0,0,0,0,0,153846.153846154,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1460,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.55.155.27-10.152.152.11-80-42693-6,23.55.155.27,80,10.152.152.11,42693,6,24/02/2016 01:48:31 PM,14,1,1,0,0,0,0,0,0,0,0,0,0,0,142857.142857143,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,71428.5714285714,71428.5714285714,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,2008,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
64.12.245.38-10.152.152.11-80-37909-6,64.12.245.38,80,10.152.152.11,37909,6,24/02/2016 01:48:29 PM,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500,62500,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,1188,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-33562-53-17,10.152.152.11,33562,10.152.152.10,53,17,24/02/2016 01:46:03 PM,456572,2,2,108,124,54,54,54,0,70,54,62,11.313708499,508.1345329981,8.7609402241,152190.666666667,263553.469683731,456516,27,29,29,0,29,29,27,27,0,27,27,0,0,0,0,16,16,4.3804701121,4.3804701121,54,70,57.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,71.5,54,62,0,0,0,0,4,508,0,27,0,31,0,0,1,8,0,0,0,0,1456335963457862,322765.961340411,1456335963686092,1456335963229632,Non-Tor,Browsing
10.152.152.11-216.58.211.174-47820-443-6,10.152.152.11,47820,216.58.211.174,443,6,24/02/2016 01:41:37 PM,169,1,1,45,0,45,45,45,0,0,0,0,0,266272.189349112,11834.3195266272,169,0,169,169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,5917.1597633136,5917.1597633136,0,45,30,25.9807621135,675,0,0,1,1,1,0,0,0,1,45,45,0,0,0,0,0,0,0,0,22,0,0,21912,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.222.28.75-10.152.152.11-80-48857-6,23.222.28.75,80,10.152.152.11,48857,6,24/02/2016 01:47:56 PM,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100000,100000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,4420,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
104.71.235.14-10.152.152.11-80-45849-6,104.71.235.14,80,10.152.152.11,45849,6,24/02/2016 01:46:13 PM,13,1,1,0,0,0,0,0,0,0,0,0,0,0,153846.153846154,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1460,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-55075-53-17,10.152.152.11,55075,10.152.152.10,53,17,24/02/2016 01:45:50 PM,323860,2,2,60,104,30,30,30,0,58,46,52,8.4852813742,506.3916507133,12.3510158711,107953.333333333,186920.036725155,323790,24,46,46,0,46,46,24,24,0,24,24,0,0,0,0,16,16,6.1755079355,6.1755079355,30,58,38.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,48.5,30,52,0,0,0,0,4,506,0,15,0,26,0,0,1,8,0,0,0,0,1456335950546950,228904.607205709,1456335950708810,1456335950385090,Non-Tor,Browsing
198.47.127.15-10.152.152.11-80-60369-6,198.47.127.15,80,10.152.152.11,60369,6,24/02/2016 01:46:19 PM,24,1,1,0,0,0,0,0,0,0,0,0,0,0,83333.3333333333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.6666666667,41666.6666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-40675-53-17,10.152.152.11,40675,10.152.152.10,53,17,24/02/2016 02:10:55 PM,1494359,4,4,380,380,95,95,95,0,95,95,95,0,508.5792637512,5.3534659342,213479.857142857,322170.147355104,711194,22,795382,265127.333333333,459120.48218015,795274,22,783079,261026.333333333,340343.564329243,653396,45651,0,0,0,0,32,32,2.6767329671,2.6767329671,95,95,95,0,0,0,0,0,0,0,0,0,0,1,106.875,95,95,0,0,0,0,8,508,0,47,0,47,0,0,3,8,0,0,0,0,1456337456560930,434396.901765407,1456337457244335,1456337455879767,Non-Tor,Browsing
10.152.152.11-54.77.211.22-45434-80-6,10.152.152.11,45434,54.77.211.22,80,6,24/02/2016 01:39:06 PM,196,1,1,0,0,0,0,0,0,0,0,0,0,0,10204.0816326531,196,0,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5102.0408163265,5102.0408163265,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,1448,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-47538-53-17,10.152.152.11,47538,10.152.152.10,53,17,24/02/2016 01:45:30 PM,378420,2,2,76,92,38,38,38,0,54,38,46,11.313708499,443.9511653718,10.5702658422,126140,218401.215271344,378328,28,28,28,0,28,28,64,64,0,64,64,0,0,0,0,16,16,5.2851329211,5.2851329211,38,54,41.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,51.5,38,46,0,0,0,0,4,443,0,19,0,23,0,0,1,8,0,0,0,0,1456335930333231,267453.240488875,1456335930522349,1456335930144113,Non-Tor,Browsing
10.152.152.11-10.152.152.10-56936-53-17,10.152.152.11,56936,10.152.152.10,53,17,24/02/2016 01:37:02 PM,437245,2,2,80,96,40,40,40,0,56,40,48,11.313708499,402.5203261329,9.1481892303,145748.333333333,129755.640788111,248852,49,49,49,0,49,49,188344,188344,0,188344,188344,0,0,0,0,16,16,4.5740946151,4.5740946151,40,56,43.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,54,40,48,0,0,0,0,4,402,0,20,0,24,0,0,1,8,0,0,0,0,1456335423091880,42750.9688837575,1456335423122110,1456335423061651,Non-Tor,Browsing
37.252.170.16-10.152.152.11-80-46064-6,37.252.170.16,80,10.152.152.11,46064,6,24/02/2016 01:36:58 PM,20,1,1,0,0,0,0,0,0,0,0,0,0,0,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
174.123.37.171-10.152.152.11-80-45314-6,174.123.37.171,80,10.152.152.11,45314,6,24/02/2016 01:38:52 PM,20,1,1,0,0,0,0,0,0,0,0,0,0,0,100000,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,50000,50000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,996,2640,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-49171-53-17,10.152.152.11,49171,10.152.152.10,53,17,24/02/2016 02:09:05 PM,764139,2,2,94,138,47,47,47,0,75,63,69,8.4852813742,303.6096835785,5.2346497169,254713,302333.511670473,588843,50,50,50,0,50,50,175246,175246,0,175246,175246,0,0,0,0,16,16,2.6173248584,2.6173248584,47,75,55.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,69.75,47,69,0,0,0,0,4,303,0,23,0,34,0,0,1,8,0,0,0,0,1456337346056160,292421.888039353,1456337346262936,1456337345849389,Non-Tor,Browsing
174.123.37.171-10.152.152.11-80-45171-6,174.123.37.171,80,10.152.152.11,45171,6,24/02/2016 01:37:02 PM,12,1,1,0,0,0,0,0,0,0,0,0,0,0,166666.666666667,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,83333.3333333333,83333.3333333333,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1051,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-56065-53-17,10.152.152.11,56065,10.152.152.10,53,17,24/02/2016 01:45:28 PM,517209,2,2,72,88,36,36,36,0,52,36,44,11.313708499,309.3526988123,7.7338174703,172403,298570.918210398,517163,22,22,22,0,22,22,24,24,0,24,24,0,0,0,0,16,16,3.8669087352,3.8669087352,36,52,39.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,49,36,44,0,0,0,0,4,309,0,18,0,22,0,0,1,8,0,0,0,0,1456335928273880,365656.937366844,1456335928532436,1456335928015319,Non-Tor,Browsing
93.95.227.222-10.152.152.11-443-36937-6,93.95.227.222,443,10.152.152.11,36937,6,24/02/2016 01:32:07 PM,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.333333333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.666666667,166666.666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
104.71.235.14-10.152.152.11-80-45845-6,104.71.235.14,80,10.152.152.11,45845,6,24/02/2016 01:47:33 PM,7,1,1,0,0,0,0,0,0,0,0,0,0,0,285714.285714286,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142857.142857143,142857.142857143,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,5351,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-43390-53-17,10.152.152.11,43390,10.152.152.10,53,17,24/02/2016 01:46:30 PM,531063,2,2,72,88,36,36,36,0,52,36,44,11.313708499,301.282522036,7.5320630509,177021,306501.113174161,530938,48,77,77,0,77,77,48,48,0,48,48,0,0,0,0,16,16,3.7660315254,3.7660315254,36,52,39.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,49,36,44,0,0,0,0,4,301,0,18,0,22,0,0,1,8,0,0,0,0,1.45633599107984E+015,375341.471841975,1456335991345250,1456335990814436,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51589-53-17,10.152.152.11,51589,10.152.152.10,53,17,24/02/2016 01:09:01 PM,257282,2,2,94,110,47,47,47,0,63,47,55,11.313708499,792.9042840152,15.5471428238,85760.6666666667,148504.592933462,257239,17,17,17,0,17,17,26,26,0,26,26,0,0,0,0,16,16,7.7735714119,7.7735714119,47,63,50.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,62.75,47,55,0,0,0,0,4,792,0,23,0,27,0,0,1,8,0,0,0,0,1456333742007320,181865.035694055,1456333742135920,1456333741878720,Non-Tor,Browsing
10.152.152.11-10.152.152.10-56281-53-17,10.152.152.11,56281,10.152.152.10,53,17,24/02/2016 01:37:04 PM,371500,2,2,62,78,31,31,31,0,47,31,39,11.313708499,376.8506056528,10.7671601615,123833.333333333,214425.00333994,371430,28,28,28,0,28,28,42,42,0,42,42,0,0,0,0,16,16,5.3835800808,5.3835800808,31,47,34.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,42.75,31,39,0,0,0,0,4,376,0,15,0,19,0,0,1,8,0,0,0,0,1456335424334620,262591.174261436,1456335424520303,1456335424148943,Non-Tor,Browsing
10.152.152.11-10.152.152.10-36935-53-17,10.152.152.11,36935,10.152.152.10,53,17,24/02/2016 01:36:46 PM,589474,2,2,80,96,40,40,40,0,56,40,48,11.313708499,298.5712686225,6.7857106505,196491.333333333,340279.279041985,589412,26,36,36,0,36,36,26,26,0,26,26,0,0,0,0,16,16,3.3928553253,3.3928553253,40,56,43.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,54,40,48,0,0,0,0,4,298,0,20,0,24,0,0,1,8,0,0,0,0,1456335406328981,416733.381492292,1456335406623656,1456335406034306,Non-Tor,Browsing
10.152.152.11-10.152.152.10-60516-53-17,10.152.152.11,60516,10.152.152.10,53,17,24/02/2016 01:44:22 PM,278415,1,1,32,48,32,32,32,0,48,48,48,0,287.3408401128,7.1835210028,278415,0,278415,278415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.5917605014,3.5917605014,32,48,37.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,56,32,48,0,0,0,0,0,0,0,16,0,24,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.67.255.209-10.152.152.11-80-55414-6,23.67.255.209,80,10.152.152.11,55414,6,24/02/2016 01:38:37 PM,17,1,1,0,0,0,0,0,0,0,0,0,0,0,117647.058823529,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.5294117647,58823.5294117647,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,11047,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.195.75.157-10.152.152.11-80-51238-6,23.195.75.157,80,10.152.152.11,51238,6,24/02/2016 01:38:44 PM,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100000,100000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,986,2008,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
174.123.37.171-10.152.152.11-80-45118-6,174.123.37.171,80,10.152.152.11,45118,6,24/02/2016 01:36:58 PM,12,1,1,0,0,0,0,0,0,0,0,0,0,0,166666.666666667,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,83333.3333333333,83333.3333333333,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1162,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
93.184.220.20-10.152.152.11-80-46076-6,93.184.220.20,80,10.152.152.11,46076,6,24/02/2016 01:36:43 PM,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.333333333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.666666667,166666.666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
