Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,label,attackType,attackID,attackDescription
2017-08-02 05:51:56.432,    0.006,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:56.856,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:56.855,    0.002,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:59.030,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:59.028,    0.002,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:00.005,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:00.003,    0.003,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:00.628,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:00.627,    0.003,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:01.333,    0.000,UDP  ,192.168.210.50,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:52:06.698,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:06.697,    0.005,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:07.228,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:07.227,    0.003,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:09.417,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:09.415,    0.002,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:12.128,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:12.127,    0.003,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:14.657,    0.000,UDP  ,192.168.220.43,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:52:16.758,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:16.757,    0.004,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:18.097,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:18.095,    0.003,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:22.029,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:22.027,    0.002,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:22.279,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:25.060,    0.000,UDP  ,DNS,    53,192.168.210.54, 53464,       1,     169,    1,......,  0,normal,---,---,---
2017-08-02 05:52:25.060,    0.000,UDP  ,DNS,    53,192.168.210.54, 58780,       1,     169,    1,......,  0,normal,---,---,---
2017-08-02 05:52:25.077,    0.161,TCP  ,10001_213,   443,192.168.210.54, 59919,       6,     930,    1,.AP.S.,  0,normal,---,---,---
2017-08-02 05:52:25.033,    0.000,UDP  ,192.168.210.54, 53464,DNS,    53,       1,      75,    1,......,  0,normal,---,---,---
2017-08-02 05:52:25.034,    0.000,UDP  ,192.168.210.54, 58780,DNS,    53,       1,      75,    1,......,  0,normal,---,---,---
2017-08-02 05:52:25.063,    0.175,TCP  ,192.168.210.54, 59919,10001_213,   443,       6,    1450,    1,.AP.S.,  0,normal,---,---,---
2017-08-02 05:52:25.963,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:25.964,    0.000,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:52:30.797,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:30.796,    0.002,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:31.404,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:31.403,    0.002,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:35.251,    0.000,TCP  ,10001_213,   443,192.168.210.54, 59919,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:52:35.237,    0.000,TCP  ,192.168.210.54, 59919,10001_213,   443,       1,      55,    1,.A....,  0,normal,---,---,---
2017-08-02 05:52:37.617,    0.000,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:52:37.616,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:44.689,    0.000,UDP  ,192.168.220.42,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:52:45.170,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:45.171,    0.000,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:52:46.649,    0.000,UDP  ,192.168.100.20,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:52:47.392,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:47.391,    0.003,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:49.027,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:49.026,    0.003,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:50.247,    0.000,UDP  ,192.168.210.47,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:52:55.304,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:55.303,    0.003,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:56.594,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:56.593,    0.005,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:57.016,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:57.015,    0.003,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:59.190,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:59.189,    0.005,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:59.686,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:52:59.688,    0.000,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:53:00.165,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:00.164,    0.001,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:00.258,    0.000,UDP  ,192.168.210.50,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:00.789,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:00.788,    0.002,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:01.458,    0.000,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:53:01.528,    0.000,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:53:01.457,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:01.527,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:04.710,    0.000,UDP  ,192.168.220.46,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:04.710,    0.000,UDP  ,192.168.220.42,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:06.854,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:06.853,    0.005,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:07.389,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:07.388,    0.002,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:09.577,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:09.576,    0.000,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:12.289,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:12.288,    0.001,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:16.919,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:16.918,    0.004,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:18.257,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:18.256,    0.002,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:20.279,    0.000,UDP  ,192.168.210.56,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:22.191,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:22.189,    0.002,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:22.440,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:22.439,    0.003,TCP  ,192.168.220.50, 40784,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:25.329,    0.000,TCP  ,10001_213,   443,192.168.210.54, 59919,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:53:25.315,    0.000,TCP  ,192.168.210.54, 59919,10001_213,   443,       1,      55,    1,.A....,  0,normal,---,---,---
2017-08-02 05:53:30.958,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:30.957,    0.005,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:31.565,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:31.564,    0.002,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:40.301,    0.000,UDP  ,192.168.210.26,   138,192.168.210.255,   138,       2,     516,    1,......,  0,normal,---,---,---
2017-08-02 05:53:40.301,    0.000,UDP  ,192.168.210.49,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:40.301,    0.000,UDP  ,192.168.210.55,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:40.301,    0.000,UDP  ,192.168.210.45,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:40.301,    0.000,UDP  ,192.168.210.48,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:53:44.752,    0.000,UDP  ,192.168.220.45,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:53:47.553,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:47.551,    0.003,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:49.188,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:49.187,    0.003,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:55.465,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:55.464,    0.001,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:56.754,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:56.754,    0.004,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:57.177,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:57.176,    0.002,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:58.958,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:58.959,    0.000,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:53:59.351,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:53:59.350,    0.004,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:00.326,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:00.325,    0.005,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:01.925,    0.170,TCP  ,10007_153,    80,192.168.210.53, 50739,       2,     120,    1,.A..S.,  0,normal,---,---,---
2017-08-02 05:54:00.949,    0.004,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:01.756,    0.339,TCP  ,192.168.210.53, 50739,10007_153,    80,       6,    6293,    1,.AP.S.,  0,normal,---,---,---
2017-08-02 05:54:00.950,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:01.753,    0.000,UDP  ,DNS,    53,192.168.210.53, 64808,       1,     159,    1,......,  0,normal,---,---,---
2017-08-02 05:54:02.608,    0.890,TCP  ,10007_153,    80,192.168.210.53, 50739,      15,    1022,    1,.A....,  0,normal,---,---,---
2017-08-02 05:54:02.608,    0.890,TCP  ,192.168.210.53, 50739,10007_153,    80,      15,   26046,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:01.724,    0.000,UDP  ,192.168.210.53, 64808,DNS,    53,       1,      89,    1,......,  0,normal,---,---,---
2017-08-02 05:54:03.667,    0.003,TCP  ,10007_153,    80,192.168.210.53, 50739,       1,     691,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:03.875,    0.003,TCP  ,192.168.210.53, 50739,10007_153,    80,       1,      54,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:03.805,    0.493,UDP  ,192.168.210.54,  1900,10004_250,  1900,       6,    3139,    1,......,  0,normal,---,---,---
2017-08-02 05:54:07.015,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:07.014,    0.004,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:07.550,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:07.549,    0.005,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:09.738,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:09.736,    0.005,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:12.450,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:12.449,    0.004,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:17.080,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:17.079,    0.003,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:54:16.742,    0.000,UDP  ,192.168.100.14,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:54:18.307,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,      70,    1,.AP...,  0,normal,---,---,---
