Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Class
Trojan-Zeus-02bfa1f23794f0f719f76a965d49ed319023f7dca2ad14282e24267f50d09f4d-6.raw,37,15,10.2972975,0,219.48648,1473,39.81081,8121,219.48648,0,630,2855,40,681,679,93,610,116,163,234,44,80,44,0.029490616,0.053619303,0.029490616,7,3,42,1.1666666,2,0,2,2,6,4,8,0.051282052,0.0,0.051282052,0.051282052,0.15384616,0.102564104,0.20512821,138,389,221,26,24,116,0,119,87,0,8,Malware
Trojan-Zeus-02bfa1f23794f0f719f76a965d49ed319023f7dca2ad14282e24267f50d09f4d-7.raw,37,15,10.432432,0,219.64865,1473,39.81081,8127,219.64865,0,632,2857,40,681,689,93,610,116,163,234,44,80,44,0.029569892,0.05376344,0.029569892,7,3,42,1.1666666,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,119,87,0,8,Malware
Trojan-Zeus-02bfa1f23794f0f719f76a965d49ed319023f7dca2ad14282e24267f50d09f4d-8.raw,36,15,10.333333,0,213.33333,1406,39.055557,7681,219.45714,0,624,2677,37,612,657,89,586,110,139,227,44,78,44,0.030790763,0.054583624,0.030790763,6,2,36,1.2,1,0,2,1,6,3,8,0.027027028,0.0,0.054054055,0.027027028,0.16216215,0.08108108,0.21621622,138,389,221,26,24,116,0,119,87,0,8,Malware
Trojan-Zeus-02bfa1f23794f0f719f76a965d49ed319023f7dca2ad14282e24267f50d09f4d-9.raw,35,14,10.542857,0,219.08571,1405,40.142857,7668,219.08571,0,628,2668,37,612,650,89,586,110,140,227,44,78,44,0.030790763,0.054583624,0.030790763,6,2,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285715,0.057142857,0.17142858,138,389,221,26,24,116,0,119,87,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-1.raw,39,15,11.435898,0,221.07692,1569,40.23077,8622,221.07692,0,645,3001,42,660,831,99,640,120,177,259,46,84,46,0.02850062,0.05204461,0.02850062,3,3,18,1.0,4,0,4,4,8,6,10,0.093023255,0.0,0.093023255,0.093023255,0.18604651,0.13953489,0.23255815,138,389,221,26,24,116,0,123,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-10.raw,37,15,10.135135,0,215.21622,1452,39.243244,7963,215.21622,0,631,2812,40,673,660,92,596,113,161,230,43,79,43,0.029391661,0.053998634,0.029391661,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-2.raw,39,15,10.717949,0,217.92308,1558,39.94872,8499,217.92308,0,645,2965,42,660,777,99,634,120,177,259,46,84,46,0.028696194,0.052401748,0.028696194,3,3,18,1.0,4,0,4,4,8,6,10,0.093023255,0.0,0.093023255,0.093023255,0.18604651,0.13953489,0.23255815,138,389,221,26,24,116,0,123,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-3.raw,41,16,10.219512,0,211.51219,1622,39.560974,8672,211.51219,0,649,3024,44,675,772,103,645,126,181,267,46,86,46,0.02759448,0.051589683,0.02759448,3,3,18,1.0,4,0,4,4,8,6,10,0.08888889,0.0,0.08888889,0.08888889,0.17777778,0.13333334,0.22222222,138,389,221,26,24,116,0,123,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-4.raw,41,16,9.829268,0,208.85365,1613,39.341465,8563,208.85365,0,649,2987,44,675,727,103,642,126,181,267,45,85,45,0.027190331,0.051359516,0.027190331,3,3,18,1.0,3,0,3,3,7,5,9,0.06818182,0.0,0.06818182,0.06818182,0.1590909,0.11363637,0.20454545,138,389,221,26,24,116,0,123,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-5.raw,40,16,9.85,0,209.275,1564,39.1,8371,209.275,0,646,2924,43,670,706,101,608,123,178,262,45,84,45,0.028107433,0.05246721,0.028107433,3,3,18,1.0,4,0,4,4,8,6,10,0.09090909,0.0,0.09090909,0.09090909,0.18181819,0.13636364,0.22727273,138,389,221,26,24,116,0,123,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-6.raw,39,15,9.974359,0,211.15384,1528,39.179485,8235,211.15384,0,643,2886,42,665,698,100,600,119,176,255,44,82,44,0.02822322,0.05259782,0.02822322,3,3,18,1.0,5,0,5,5,9,7,11,0.11363637,0.0,0.11363637,0.11363637,0.20454545,0.1590909,0.25,138,389,221,26,24,116,0,122,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-7.raw,37,15,10.1081085,0,215.83784,1452,39.243244,7986,215.83784,0,630,2814,40,673,661,92,596,113,161,230,43,79,43,0.029211957,0.053668477,0.029211957,3,3,18,1.0,4,0,4,4,8,6,10,0.09756098,0.0,0.09756098,0.09756098,0.19512194,0.14634146,0.24390244,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-8.raw,37,15,10.162162,0,215.91891,1452,39.243244,7989,215.91891,0,630,2813,40,673,664,92,596,113,161,230,43,79,43,0.02931152,0.053851396,0.02931152,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-02f860dca282f485c3f18934516bb8a1475a3e79228d53896ef194a6242dfc3d-9.raw,37,15,10.216216,0,215.97298,1452,39.243244,7991,215.97298,0,635,2820,40,673,667,92,596,113,162,230,43,79,43,0.029371586,0.05396175,0.029371586,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-1.raw,40,15,10.65,0,214.65,1580,39.5,8586,214.65,0,640,3003,43,659,789,101,642,123,179,260,46,85,46,0.028307691,0.05230769,0.028307691,3,3,18,1.0,2,0,2,2,6,4,8,0.04761905,0.0,0.04761905,0.04761905,0.14285715,0.0952381,0.1904762,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-10.raw,35,14,10.257143,0,214.02856,1377,39.342857,7491,214.02856,0,618,2622,37,596,626,88,572,107,137,223,43,77,43,0.030714286,0.055,0.030714286,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285715,0.057142857,0.17142858,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-2.raw,41,16,10.097561,0,210.46341,1614,39.365852,8629,210.46341,0,640,3016,44,667,759,103,645,126,180,267,46,86,46,0.027727546,0.051838458,0.027727546,3,3,18,1.0,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.11904762,0.071428575,0.16666667,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-3.raw,41,16,10.0,0,208.87805,1605,39.146343,8564,208.87805,0,640,2997,44,667,743,103,642,126,180,267,45,85,45,0.027305825,0.05157767,0.027305825,3,3,18,1.0,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.11904762,0.071428575,0.16666667,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-4.raw,40,16,9.825,0,208.425,1556,38.9,8337,208.425,0,637,2922,43,662,705,101,608,123,177,262,45,84,45,0.028230866,0.052697618,0.028230866,3,3,18,1.0,2,0,2,2,6,4,8,0.04761905,0.0,0.04761905,0.04761905,0.14285715,0.0952381,0.1904762,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-5.raw,39,15,10.0,0,210.35898,1521,39.0,8204,210.35898,0,634,2884,42,657,695,100,600,119,175,258,44,82,44,0.028314028,0.052767053,0.028314028,3,3,18,1.0,4,0,4,4,8,6,10,0.093023255,0.0,0.093023255,0.093023255,0.18604651,0.13953489,0.23255815,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-6.raw,38,15,10.0,0,212.63158,1483,39.026318,8080,212.63158,0,626,2856,41,669,670,94,602,116,161,239,43,80,43,0.028590426,0.05319149,0.028590426,3,3,18,1.0,4,0,4,4,8,6,10,0.0952381,0.0,0.0952381,0.0952381,0.1904762,0.14285715,0.23809524,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-7.raw,37,15,10.1081085,0,214.86487,1445,39.054054,7950,214.86487,0,624,2812,40,665,663,92,596,113,161,230,43,79,43,0.029452056,0.05410959,0.029452056,3,3,18,1.0,2,0,2,2,6,4,8,0.051282052,0.0,0.051282052,0.051282052,0.15384616,0.102564104,0.20512821,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-8.raw,37,15,10.189189,0,215.05405,1445,39.054054,7957,215.05405,0,626,2819,40,665,667,92,596,113,161,230,43,79,43,0.029492455,0.054183815,0.029492455,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03c71274901488b6b618e6434136bc1b2cb9d49fcf4cbacccc18459341c3cd49-9.raw,37,15,10.081081,0,214.24324,1445,39.054054,7927,214.24324,0,622,2809,40,665,657,92,596,113,160,230,43,79,43,0.029532967,0.054258242,0.029532967,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-1.raw,40,16,11.1,0,216.175,1588,39.7,8647,216.175,0,641,3009,43,663,828,102,650,120,177,260,46,85,46,0.028169014,0.05205144,0.028169014,4,135,24,1.0,3,0,3,3,7,5,9,0.069767445,0.0,0.069767445,0.069767445,0.1627907,0.11627907,0.20930232,138,389,221,26,24,116,0,122,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-10.raw,38,16,10.078947,0,220.07895,1540,40.526318,8363,220.07895,0,664,2899,41,720,687,95,643,116,176,248,52,89,52,0.03333333,0.057051282,0.03333333,5,136,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10526316,0.05263158,0.15789473,138,389,221,26,24,116,0,120,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-2.raw,42,17,10.5,0,216.64285,1697,40.404762,9099,216.64285,0,681,3134,45,715,821,106,690,129,197,283,55,96,55,0.031410623,0.054825813,0.031410623,5,136,30,1.25,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767445,0.1627907,138,389,221,26,24,116,0,123,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-3.raw,42,17,10.214286,0,214.78572,1688,40.190475,9021,214.78572,0,681,3099,45,717,786,106,689,129,195,283,53,94,53,0.030477285,0.054054055,0.030477285,5,136,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,389,221,26,24,116,0,123,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-4.raw,42,17,9.952381,0,212.83333,1688,40.190475,8939,212.83333,0,677,3074,45,717,758,106,689,129,195,283,53,94,53,0.030512378,0.054116294,0.030512378,5,136,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0952381,0.04761905,0.14285715,138,389,221,26,24,116,0,123,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-5.raw,41,17,10.0,0,213.2439,1639,39.97561,8743,213.2439,0,674,3011,44,712,741,104,655,126,192,279,53,93,53,0.031491384,0.055258468,0.031491384,5,136,30,1.25,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.11904762,0.071428575,0.16666667,138,389,221,26,24,116,0,123,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-6.raw,39,16,10.179487,0,217.46153,1565,40.128204,8481,217.46153,0,666,2928,42,703,715,101,641,119,189,264,52,90,52,0.0324797,0.056214865,0.0324797,5,136,30,1.25,2,0,2,2,6,4,8,0.04878049,0.0,0.04878049,0.04878049,0.14634146,0.09756098,0.19512194,138,389,221,26,24,116,0,120,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-7.raw,38,16,10.236842,0,221.10527,1540,40.526318,8402,221.10527,0,657,2913,41,720,700,95,643,116,175,248,52,89,52,0.033226836,0.05686901,0.033226836,5,136,30,1.25,1,0,1,1,5,3,7,0.025641026,0.0,0.025641026,0.025641026,0.12820512,0.07692308,0.17948718,138,389,221,26,24,116,0,120,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-8.raw,38,16,10.289474,0,221.1579,1540,40.526318,8404,221.1579,0,665,2911,41,720,702,95,643,116,175,248,52,89,52,0.033290654,0.056978233,0.033290654,5,136,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10526316,0.05263158,0.15789473,138,389,221,26,24,116,0,120,87,0,8,Malware
Trojan-Zeus-03e273ac7620efcc5ec0130cfe96049451c40b9a6e55a700b6d74c5479f2009d-9.raw,38,16,10.263158,0,220.92105,1540,40.526318,8395,220.92105,0,661,2913,41,720,697,95,643,116,175,248,52,89,52,0.03333333,0.057051282,0.03333333,5,136,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10526316,0.05263158,0.15789473,138,389,221,26,24,116,0,120,87,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-1.raw,39,15,11.282051,0,220.0,1560,40.0,8580,220.0,0,636,2999,42,652,827,99,640,120,176,259,46,84,46,0.028660435,0.05233645,0.028660435,3,3,18,1.0,5,0,5,5,9,7,11,0.11363637,0.0,0.11363637,0.11363637,0.20454545,0.1590909,0.25,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-10.raw,37,15,10.081081,0,214.24324,1445,39.054054,7927,214.24324,0,620,2812,40,665,659,92,596,113,160,230,43,79,43,0.029512698,0.054221,0.029512698,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-2.raw,39,15,10.641026,0,216.51282,1549,39.71795,8444,216.51282,0,634,2962,42,652,775,99,634,120,176,259,46,84,46,0.028858218,0.052697618,0.028858218,3,3,18,1.0,5,0,5,5,9,7,11,0.11363637,0.0,0.11363637,0.11363637,0.20454545,0.1590909,0.25,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-3.raw,41,16,10.463414,0,211.58537,1614,39.365852,8675,211.58537,0,640,3045,44,667,793,103,645,126,180,267,46,86,46,0.027727546,0.051838458,0.027727546,3,3,18,1.0,4,0,4,4,8,6,10,0.08888889,0.0,0.08888889,0.08888889,0.17777778,0.13333334,0.22222222,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-4.raw,41,16,9.682927,0,207.60976,1605,39.146343,8512,207.60976,0,640,2981,44,667,717,103,642,126,180,267,45,85,45,0.027322404,0.051608987,0.027322404,3,3,18,1.0,4,0,4,4,8,6,10,0.08888889,0.0,0.08888889,0.08888889,0.17777778,0.13333334,0.22222222,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-5.raw,40,16,9.775,0,208.25,1556,38.9,8330,208.25,0,637,2921,43,662,703,101,608,123,177,262,45,84,45,0.028248588,0.0527307,0.028248588,3,3,18,1.0,5,0,5,5,9,7,11,0.11111111,0.0,0.11111111,0.11111111,0.2,0.15555556,0.24444444,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-6.raw,39,15,9.897436,0,210.28206,1521,39.0,8201,210.28206,0,634,2888,42,657,695,100,600,119,175,257,44,82,44,0.028368793,0.05286912,0.028368793,3,3,18,1.0,6,0,6,6,10,8,12,0.13333334,0.0,0.13333334,0.13333334,0.22222222,0.17777778,0.26666668,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-7.raw,38,15,9.763158,0,209.13158,1446,38.05263,7948,214.8108,0,621,2812,40,665,659,92,596,113,160,230,43,79,43,0.029331515,0.05388813,0.029331515,3,3,18,1.0,5,0,6,5,10,7,12,0.11627907,0.0,0.13953489,0.11627907,0.23255815,0.1627907,0.27906978,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-8.raw,37,15,10.0,0,214.64865,1445,39.054054,7942,214.64865,0,623,2812,40,665,659,92,596,113,160,230,43,79,43,0.029431896,0.05407255,0.029431896,3,3,18,1.0,2,0,2,2,6,4,8,0.051282052,0.0,0.051282052,0.051282052,0.15384616,0.102564104,0.20512821,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-03e95207666604fa7b75f9157c31d626e6bef17146f7101e07c208245962be27-9.raw,37,15,10.135135,0,214.94595,1445,39.054054,7953,214.94595,0,626,2818,40,665,665,92,596,113,161,230,43,79,43,0.029492455,0.054183815,0.029492455,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-1.raw,39,15,11.358974,0,220.1282,1560,40.0,8585,220.1282,0,636,3001,42,652,830,99,640,120,176,259,46,84,46,0.028660435,0.05233645,0.028660435,3,3,18,1.0,3,0,3,3,7,5,9,0.071428575,0.0,0.071428575,0.071428575,0.16666667,0.11904762,0.21428572,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-10.raw,37,15,10.054054,0,214.13513,1445,39.054054,7923,214.13513,0,623,2807,40,665,656,92,596,113,161,230,43,79,43,0.029472241,0.054146677,0.029472241,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-2.raw,39,15,10.641026,0,216.25641,1549,39.71795,8434,216.25641,0,634,2956,42,652,771,99,634,120,176,259,46,84,46,0.028858218,0.052697618,0.028858218,3,3,18,1.0,3,0,3,3,7,5,9,0.071428575,0.0,0.071428575,0.071428575,0.16666667,0.11904762,0.21428572,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-3.raw,41,16,10.146341,0,210.19513,1614,39.365852,8618,210.19513,0,640,3016,44,667,766,103,645,126,180,267,46,86,46,0.027727546,0.051838458,0.027727546,3,3,18,1.0,3,0,3,3,7,5,9,0.06818182,0.0,0.06818182,0.06818182,0.1590909,0.11363637,0.20454545,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-4.raw,41,16,9.707317,0,207.51219,1605,39.146343,8508,207.51219,0,640,2978,44,667,716,103,642,126,180,267,45,85,45,0.027322404,0.051608987,0.027322404,3,3,18,1.0,3,0,3,3,7,5,9,0.06818182,0.0,0.06818182,0.06818182,0.1590909,0.11363637,0.20454545,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-5.raw,40,16,9.8,0,208.125,1556,38.9,8325,208.125,0,638,2917,43,662,701,101,608,123,177,262,45,84,45,0.028248588,0.0527307,0.028248588,3,3,18,1.0,4,0,4,4,8,6,10,0.09090909,0.0,0.09090909,0.09090909,0.18181819,0.13636364,0.22727273,138,389,221,26,24,116,0,121,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-6.raw,39,15,10.0,0,211.38461,1524,39.076923,8244,211.38461,0,635,2893,42,680,697,100,604,119,175,257,44,82,44,0.028314028,0.052767053,0.028314028,3,3,18,1.0,4,0,4,4,8,6,10,0.093023255,0.0,0.093023255,0.093023255,0.18604651,0.13953489,0.23255815,138,389,221,26,24,116,0,120,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-7.raw,37,15,10.054054,0,214.72974,1445,39.054054,7945,214.72974,0,621,2810,40,665,658,92,596,113,160,230,43,79,43,0.029331515,0.05388813,0.029331515,3,3,18,1.0,4,0,4,4,8,6,10,0.09756098,0.0,0.09756098,0.09756098,0.19512194,0.14634146,0.24390244,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-8.raw,37,15,10.027027,0,214.56757,1445,39.054054,7939,214.56757,0,623,2810,40,665,658,92,596,113,160,230,43,79,43,0.029411765,0.054035567,0.029411765,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-04a84e53f22857d215494b8c089d724ff488bd059fb40a05b2d5ffe8b573ee40-9.raw,37,15,10.162162,0,214.86487,1445,39.054054,7950,214.86487,0,626,2816,40,665,665,92,596,113,160,230,43,79,43,0.029452056,0.05410959,0.029452056,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.10810811,0.054054055,0.16216215,138,389,221,26,24,116,0,118,86,0,8,Malware
Trojan-Zeus-0aaf10f4acf4e5ec3ec7f656b262659c54302c46e80f0cfff4654da1329f3fb6-2.raw,39,15,10.666667,0,216.97437,1549,39.71795,8462,216.97437,0,638,2964,42,652,775,99,634,120,176,259,47,85,47,0.029467085,0.053291537,0.029467085,3,3,18,1.0,5,0,5,5,9,7,11,0.11363637,0.0,0.11363637,0.11363637,0.20454545,0.1590909,0.25,138,389,221,26,24,116,0,121,87,0,8,Malware
Trojan-Zeus-0aaf10f4acf4e5ec3ec7f656b262659c54302c46e80f0cfff4654da1329f3fb6-6.raw,39,15,9.820513,0,209.6923,1520,38.974358,8178,209.6923,0,635,2879,42,656,685,100,598,119,175,258,44,82,44,0.028387098,0.052903228,0.028387098,3,3,18,1.0,6,0,6,6,10,8,12,0.13333334,0.0,0.13333334,0.13333334,0.22222222,0.17777778,0.26666668,138,389,221,26,24,116,0,120,87,0,8,Malware
Trojan-Zeus-0ad0f3dd414354554e5cbe5cf3cbf5e503e45542e70c411ba7aedf535c9a8d68-3.raw,44,17,9.659091,0,202.75,1698,38.590908,8921,202.75,0,676,3110,47,705,779,109,655,129,193,271,49,92,49,0.028064147,0.052691866,0.028064147,6,7,36,1.5,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.09090909,0.045454547,0.13636364,138,389,221,26,24,116,0,122,87,0,8,Malware
Trojan-Zeus-0ad0f3dd414354554e5cbe5cf3cbf5e503e45542e70c411ba7aedf535c9a8d68-6.raw,42,16,9.523809,0,202.42857,1604,38.190475,8502,202.42857,0,670,2979,45,695,714,106,610,122,188,259,47,88,47,0.028711056,0.05375687,0.028711056,6,7,36,1.5,2,0,2,2,6,4,8,0.045454547,0.0,0.045454547,0.045454547,0.13636364,0.09090909,0.18181819,138,389,221,26,24,116,0,121,87,0,8,Malware
Trojan-Zeus-0ad0f3dd414354554e5cbe5cf3cbf5e503e45542e70c411ba7aedf535c9a8d68-7.raw,41,16,9.585366,0,204.31708,1567,38.219513,8377,204.31708,0,665,2937,44,691,702,104,604,119,187,252,47,87,47,0.029559748,0.054716982,0.029559748,6,7,36,1.5,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.13953489,0.093023255,0.18604651,138,389,221,26,24,116,0,119,87,0,8,Malware
